n0,g77,g28
n1,g92,g61
n2,g51,g43
n3,g34,g68
n4,g59,g37
n5,g2,g34
n6,g48,g84
n7,g44,g36
n8,g95,g1
n9,g14,g90
n10,g48,g52
n11,g79,g5
n12,g97,g43
n13,g92,g40
n14,g24,g83
n15,g89,g8
n16,g12,g80
n17,g32,g98
n18,g2,g14
n19,g19,g84
n20,g85,g75
n21,g72,g45
n22,g23,g49
n23,g74,g13
n24,g95,g15
n25,g11,g84
n26,g64,g31
n27,g88,g17
n28,g40,g7
n29,g46,g53
n30,g22,g42
n31,g28,g66
n32,g72,g3
n33,g54,g11
n34,g33,g36
n35,g49,g85
n36,g94,g97
n37,g61,g12
n38,g43,g82
n39,g43,g17
n40,g65,g16
n41,g31,g42
n42,g22,g44
n43,g98,g96
n44,g28,g63
n45,g97,g92
n46,g84,g78
n47,g69,g46
n48,g88,g75
n49,g69,g7
n50,g57,g9
n51,g57,g73
n52,g63,g3
n53,g26,g67
n54,g34,g62
n55,g66,g63
n56,g14,g7
n57,g29,g43
n58,g56,g77
n59,g44,g23
n60,g64,g85
