n70,g45,g63
n65,g8,g30
n6,g0,g17
n35,g8,g29
n4,g89,g33
n32,g96,g31
n72,g89,g19
n83,g32,g60
n74,g4,g32
n26,g17,g37
n21,g47,g40
n60,g23,g5
n20,g13,g67
n73,g31,g30
n51,g89,g25
n69,g88,g28
n71,g64,g1
n28,g8,g24
n77,g52,g71
n14,g37,g5
n45,g93,g5
n39,g64,g18
n5,g26,g88
n23,g65,g46
n24,g64,g36
n54,g82,g83
n16,g34,g61
n82,g0,g27
n17,g27,g29
n18,g85,g81
n63,g29,g14
n9,g33,g20
n25,g75,g17
n30,g77,g48
n31,g40,g52
n10,g31,g29
n43,g27,g80
n68,g66,g19
n34,g0,g95
n8,g92,g69
n79,g8,g59
n53,g27,g85
n55,g12,g28
n38,g62,g92
n33,g57,g44
n62,g48,g35
n11,g71,g88
n27,g42,g2
n50,g74,g22
n44,g5,g55
n12,g58,g2
n67,g74,g87
n75,g55,g95
n80,g51,g98
n0,g30,g77
n22,g49,g50
n81,g34,g84
n58,g21,g97
n36,g32,g21
n42,g62,g75
n61,g53,g24
n78,g5,g47
n3,g99,g19
n29,g3,g98
n47,g52,g97
n49,g18,g55
n52,g47,g10
n59,g37,g57
n57,g9,g11
n66,g87,g33
n37,g81,g87
n13,g50,g89
n40,g85,g13
n19,g17,g85
n46,g99,g57
n7,g50,g91
n15,g93,g48
n48,g31,g51
n41,g8,g95
n76,g59,g64
n64,g42,g52
n56,g41,g7
n2,g94,g90
n1,g32,g92
