n0,g32,g48
n1,g58,g91
n2,g48,g13
n3,g11,g46
n4,g96,g87
n5,g23,g98
n6,g75,g24
n7,g48,g97
n8,g51,g37
n9,g51,g27
n10,g41,g37
n11,g48,g56
n12,g38,g90
n13,g52,g5
n14,g82,g69
n15,g61,g49
n16,g18,g96
n17,g82,g42
n18,g68,g95
n19,g7,g12
n20,g20,g93
n21,g59,g39
n22,g61,g89
n23,g91,g62
n24,g55,g91
n25,g87,g45
n26,g57,g74
n27,g60,g26
n28,g39,g88
n29,g98,g60
n30,g17,g75
n31,g87,g55
n32,g5,g84
n33,g35,g42
n34,g76,g85
n35,g76,g2
n36,g5,g9
n37,g1,g42
n38,g52,g4
n39,g38,g6
n40,g97,g9
n41,g86,g49
n42,g66,g84
n43,g40,g13
n44,g2,g29
n45,g92,g32
n46,g66,g59
n47,g77,g56
n48,g18,g15
n49,g13,g14
n50,g43,g3
n51,g77,g61
n52,g3,g89
n53,g33,g45
n54,g99,g73
n55,g0,g80
n56,g71,g23
n57,g91,g25
n58,g86,g57
n59,g33,g40
n60,g67,g25
n61,g97,g61
n62,g93,g58
n63,g63,g32
