n70,g12,g99
n65,g57,g60
n6,g27,g63
n35,g88,g49
n4,g37,g9
n32,g75,g76
n26,g68,g81
n21,g48,g84
n60,g7,g31
n20,g18,g72
n51,g11,g4
n69,g63,g42
n71,g19,g91
n28,g11,g41
n14,g18,g67
n45,g26,g46
n39,g7,g78
n5,g74,g18
n23,g93,g64
n24,g90,g98
n54,g96,g15
n16,g36,g11
n17,g95,g96
n18,g75,g25
n63,g71,g59
n9,g36,g26
n25,g45,g74
n30,g47,g25
n31,g86,g72
n10,g21,g47
n43,g56,g8
n68,g86,g39
n34,g32,g80
n8,g76,g61
n53,g94,g75
n55,g79,g71
n38,g94,g31
n33,g84,g89
n62,g92,g76
n11,g71,g86
n27,g29,g50
n50,g89,g48
n44,g34,g62
n12,g55,g65
n67,g46,g33
n0,g9,g11
n22,g50,g54
n58,g7,g70
n36,g80,g35
n42,g44,g38
n61,g46,g8
n3,g62,g13
n29,g48,g34
n47,g35,g63
n49,g22,g73
n52,g36,g40
n59,g71,g62
n57,g21,g75
n66,g66,g62
n37,g59,g56
n13,g6,g66
n40,g53,g4
n19,g75,g66
n46,g14,g63
n7,g30,g13
n15,g43,g63
n48,g90,g56
n41,g30,g26
n64,g65,g67
n56,g41,g15
n2,g46,g7
n1,g76,g49
