n70,g45,g19
n65,g20,g27
n6,g75,g48
n35,g55,g10
n4,g93,g74
n32,g64,g44
n26,g39,g15
n21,g54,g4
n60,g40,g93
n20,g39,g82
n51,g1,g52
n69,g74,g37
n71,g99,g48
n28,g27,g26
n14,g42,g38
n45,g74,g44
n39,g7,g57
n5,g48,g72
n23,g51,g30
n24,g63,g84
n54,g40,g91
n16,g65,g37
n17,g97,g76
n18,g90,g4
n63,g5,g26
n9,g39,g75
n25,g49,g9
n30,g52,g94
n31,g65,g20
n10,g54,g6
n43,g26,g30
n68,g12,g40
n34,g51,g16
n8,g62,g0
n53,g20,g2
n55,g82,g38
n38,g42,g93
n33,g21,g4
n62,g84,g98
n11,g17,g87
n27,g51,g62
n50,g76,g7
n44,g91,g13
n12,g9,g40
n67,g81,g15
n0,g93,g25
n22,g20,g37
n58,g44,g45
n36,g81,g72
n42,g32,g30
n61,g82,g84
n3,g13,g12
n29,g1,g76
n47,g51,g29
n49,g42,g56
n52,g98,g85
n59,g77,g37
n57,g65,g78
n66,g35,g43
n37,g76,g25
n13,g68,g76
n40,g94,g4
n19,g23,g15
n46,g99,g17
n7,g60,g15
n15,g55,g32
n48,g36,g74
n41,g12,g3
n64,g98,g5
n56,g40,g89
n2,g12,g49
n1,g24,g42
