n70,g63,g27
n65,g1,g84
n6,g60,g36
n35,g87,g17
n4,g19,g60
n32,g43,g26
n72,g22,g88
n74,g16,g10
n26,g38,g26
n21,g57,g5
n60,g87,g54
n20,g32,g75
n73,g42,g89
n51,g4,g31
n69,g6,g70
n71,g82,g65
n28,g55,g71
n77,g40,g37
n14,g53,g40
n45,g62,g40
n39,g51,g11
n5,g64,g11
n23,g92,g21
n24,g85,g0
n54,g84,g16
n16,g73,g30
n17,g86,g12
n18,g52,g66
n63,g30,g4
n9,g36,g54
n25,g16,g7
n30,g44,g85
n31,g35,g5
n10,g3,g73
n43,g44,g88
n68,g80,g3
n34,g96,g18
n8,g56,g38
n79,g77,g9
n53,g81,g98
n55,g77,g24
n38,g93,g39
n33,g25,g40
n62,g4,g50
n11,g1,g45
n27,g66,g76
n50,g4,g90
n44,g64,g52
n12,g91,g63
n67,g28,g6
n75,g21,g0
n80,g23,g39
n0,g47,g7
n22,g56,g36
n81,g10,g75
n58,g71,g80
n36,g21,g76
n42,g20,g77
n61,g41,g16
n78,g88,g54
n3,g14,g3
n29,g75,g50
n47,g35,g41
n49,g80,g31
n52,g61,g67
n59,g4,g99
n57,g16,g28
n66,g78,g32
n37,g33,g52
n13,g17,g9
n40,g21,g72
n19,g10,g45
n46,g2,g76
n7,g50,g25
n15,g30,g94
n48,g96,g74
n41,g52,g50
n76,g1,g12
n64,g10,g67
n56,g62,g68
n2,g38,g72
n1,g76,g8
