n70,g50,g60
n65,g37,g46
n6,g69,g96
n35,g84,g95
n4,g66,g91
n32,g49,g89
n72,g58,g0
n74,g25,g76
n26,g87,g41
n21,g25,g87
n60,g51,g4
n20,g53,g89
n73,g68,g77
n51,g48,g97
n69,g61,g26
n71,g10,g38
n28,g29,g17
n77,g59,g12
n14,g6,g9
n45,g1,g68
n39,g59,g64
n5,g64,g79
n23,g14,g48
n24,g72,g15
n54,g31,g49
n16,g42,g12
n17,g42,g17
n18,g86,g29
n63,g33,g49
n9,g57,g61
n25,g28,g89
n30,g28,g45
n31,g65,g14
n10,g90,g41
n43,g82,g22
n68,g51,g66
n34,g43,g61
n8,g41,g49
n79,g94,g0
n53,g38,g65
n55,g28,g94
n38,g52,g62
n33,g64,g87
n62,g1,g72
n11,g8,g3
n27,g64,g89
n50,g17,g76
n44,g58,g88
n12,g21,g10
n67,g84,g49
n75,g41,g65
n80,g80,g27
n0,g14,g37
n22,g3,g90
n81,g91,g4
n58,g99,g88
n36,g89,g70
n42,g19,g87
n61,g37,g95
n78,g44,g55
n3,g13,g94
n29,g79,g24
n47,g17,g70
n49,g13,g36
n52,g40,g62
n59,g78,g4
n57,g97,g95
n66,g36,g25
n37,g34,g79
n13,g94,g72
n40,g31,g30
n19,g13,g58
n46,g69,g35
n7,g97,g38
n15,g30,g11
n48,g28,g82
n41,g52,g27
n76,g74,g38
n64,g25,g46
n56,g80,g84
n2,g4,g35
n1,g53,g57
