n70,g71,g14
n65,g55,g51
n6,g78,g68
n35,g68,g80
n4,g25,g6
n32,g62,g55
n72,g28,g90
n74,g7,g42
n26,g97,g79
n21,g24,g9
n60,g65,g95
n20,g62,g71
n73,g15,g29
n51,g31,g57
n69,g7,g18
n71,g57,g29
n28,g76,g75
n14,g66,g10
n45,g41,g13
n39,g44,g0
n5,g43,g31
n23,g5,g6
n24,g66,g50
n54,g93,g9
n16,g20,g29
n17,g88,g0
n18,g27,g1
n63,g8,g26
n9,g18,g39
n25,g48,g77
n30,g34,g74
n31,g31,g79
n10,g92,g86
n43,g19,g98
n68,g13,g62
n34,g69,g21
n8,g85,g3
n53,g61,g26
n55,g7,g15
n38,g2,g18
n33,g84,g17
n62,g52,g35
n11,g68,g94
n27,g70,g19
n50,g37,g35
n44,g43,g66
n12,g60,g45
n67,g85,g37
n75,g84,g52
n0,g84,g0
n22,g94,g51
n58,g69,g90
n36,g57,g45
n42,g24,g28
n61,g27,g4
n3,g75,g95
n29,g60,g42
n47,g6,g73
n49,g81,g2
n52,g30,g78
n59,g37,g22
n57,g98,g94
n66,g98,g82
n37,g51,g77
n13,g43,g75
n40,g74,g95
n19,g65,g96
n46,g38,g26
n7,g5,g8
n15,g92,g87
n48,g2,g73
n41,g45,g96
n76,g48,g44
n64,g76,g28
n56,g5,g69
n2,g39,g94
n1,g1,g75
