n70,g33,g24
n65,g46,g41
n6,g24,g76
n35,g71,g90
n4,g98,g77
n32,g96,g20
n72,g11,g5
n74,g22,g80
n26,g36,g32
n21,g51,g35
n60,g86,g45
n20,g9,g46
n73,g84,g0
n51,g23,g53
n69,g1,g10
n71,g9,g84
n28,g38,g78
n14,g48,g12
n45,g82,g42
n39,g8,g21
n5,g42,g60
n23,g3,g89
n24,g26,g2
n54,g40,g49
n16,g5,g76
n17,g66,g78
n18,g35,g7
n63,g93,g63
n9,g97,g78
n25,g69,g72
n30,g3,g95
n31,g29,g3
n10,g6,g53
n43,g90,g49
n68,g26,g30
n34,g25,g11
n8,g92,g11
n53,g9,g16
n55,g41,g78
n38,g99,g77
n33,g91,g4
n62,g16,g43
n11,g27,g36
n27,g42,g52
n50,g32,g56
n44,g14,g2
n12,g92,g33
n67,g91,g37
n75,g11,g14
n0,g51,g57
n22,g36,g43
n58,g76,g7
n36,g10,g4
n42,g69,g57
n61,g56,g54
n3,g20,g56
n29,g84,g2
n47,g16,g38
n49,g66,g57
n52,g59,g63
n59,g50,g18
n57,g69,g23
n66,g58,g70
n37,g79,g70
n13,g31,g17
n40,g90,g62
n19,g79,g73
n46,g22,g66
n7,g39,g18
n15,g35,g17
n48,g17,g61
n41,g77,g30
n76,g20,g14
n64,g69,g7
n56,g37,g19
n2,g31,g68
n1,g88,g55
