n0,g73,g83
n1,g26,g94
n2,g85,g82
n3,g58,g92
n4,g26,g68
n5,g26,g89
n6,g36,g4
n7,g98,g51
n8,g45,g54
n9,g75,g15
n10,g5,g29
n11,g5,g92
n12,g1,g73
n13,g24,g34
n14,g57,g37
n15,g1,g44
n16,g81,g85
n17,g95,g53
n18,g69,g19
n19,g62,g79
n20,g20,g17
n21,g11,g25
n22,g97,g55
n23,g56,g41
n24,g30,g82
n25,g84,g73
n26,g35,g62
n27,g98,g3
n28,g89,g16
n29,g95,g62
n30,g32,g24
n31,g87,g46
n32,g52,g96
n33,g61,g62
n34,g82,g26
n35,g48,g64
n36,g27,g15
n37,g42,g52
n38,g77,g60
n39,g29,g56
n40,g37,g46
n41,g86,g26
n42,g43,g91
n43,g94,g2
n44,g44,g46
n45,g52,g33
