n0,g53,g35
n1,g24,g32
n2,g25,g47
n3,g68,g57
n4,g90,g55
n5,g14,g73
n6,g24,g79
n7,g74,g54
n8,g71,g54
n9,g3,g71
n10,g2,g77
n11,g93,g98
n12,g57,g94
n13,g13,g30
n14,g6,g66
n15,g5,g11
n16,g21,g70
n17,g19,g15
n18,g1,g76
n19,g32,g51
n20,g30,g28
n21,g69,g8
n22,g39,g66
n23,g39,g41
n24,g57,g20
n25,g36,g23
n26,g58,g64
n27,g39,g58
n28,g39,g43
n29,g49,g58
n30,g57,g79
n31,g59,g93
n32,g69,g59
n33,g25,g9
n34,g86,g53
n35,g94,g48
n36,g63,g67
n37,g16,g62
n38,g47,g44
n39,g25,g83
n40,g88,g28
n41,g35,g82
n42,g83,g62
n43,g76,g52
n44,g57,g5
n45,g54,g68
