n0,g68,g16
n1,g91,g78
n2,g62,g84
n3,g14,g28
n4,g33,g79
n5,g87,g39
n6,g41,g2
n7,g54,g29
n8,g72,g23
n9,g81,g91
n10,g41,g25
n11,g40,g0
n12,g80,g24
n13,g17,g53
n14,g43,g98
n15,g48,g74
n16,g89,g8
n17,g28,g32
n18,g85,g4
n19,g71,g88
n20,g63,g90
n21,g12,g73
n22,g69,g60
n23,g57,g4
n24,g58,g59
n25,g75,g88
n26,g86,g31
n27,g33,g46
n28,g65,g41
n29,g84,g89
n30,g88,g30
n31,g41,g18
n32,g72,g94
n33,g94,g30
n34,g88,g34
n35,g43,g77
n36,g37,g27
n37,g72,g98
n38,g30,g26
n39,g95,g94
n40,g37,g41
n41,g90,g57
n42,g8,g1
n43,g69,g92
n44,g21,g23
n45,g14,g89
