n0,g53,g28
n1,g14,g46
n2,g55,g32
n3,g67,g99
n4,g29,g88
n5,g73,g58
n6,g89,g49
n7,g53,g18
n8,g60,g7
n9,g86,g69
n10,g11,g53
n11,g24,g8
n12,g61,g76
n13,g36,g58
n14,g50,g99
n15,g17,g11
n16,g5,g39
n17,g77,g57
n18,g86,g7
n19,g96,g35
n20,g6,g66
n21,g7,g57
n22,g42,g67
n23,g67,g91
n24,g62,g6
n25,g75,g29
n26,g80,g35
n27,g68,g12
n28,g61,g32
n29,g23,g72
n30,g35,g48
n31,g82,g30
n32,g17,g38
n33,g65,g88
n34,g41,g89
n35,g89,g39
n36,g23,g35
n37,g94,g85
n38,g74,g7
n39,g30,g32
n40,g72,g78
n41,g41,g3
n42,g68,g52
n43,g23,g11
n44,g46,g36
n45,g60,g84
n46,g60,g6
n47,g29,g94
