n0,g77,g95
n1,g36,g52
n2,g63,g18
n3,g37,g54
n4,g3,g97
n5,g78,g0
n6,g73,g42
n7,g22,g29
n8,g61,g32
n9,g48,g61
n10,g18,g78
n11,g40,g78
n12,g13,g80
n13,g41,g80
n14,g26,g81
n15,g53,g20
n16,g58,g96
n17,g75,g38
n18,g20,g30
n19,g66,g70
n20,g46,g90
n21,g98,g12
n22,g74,g21
n23,g87,g94
n24,g84,g7
n25,g96,g19
n26,g66,g40
n27,g33,g87
n28,g9,g2
n29,g10,g52
n30,g10,g74
n31,g47,g39
n32,g96,g41
n33,g51,g42
n34,g6,g69
n35,g59,g89
n36,g12,g26
n37,g28,g78
n38,g3,g81
n39,g85,g18
n40,g10,g12
n41,g44,g79
n42,g84,g92
n43,g28,g48
n44,g54,g41
n45,g62,g29
n46,g63,g45
n47,g17,g40
