n0,g3,g21
n1,g45,g70
n2,g36,g37
n3,g52,g69
n4,g64,g90
n5,g58,g37
n6,g46,g44
n7,g0,g96
n8,g63,g23
n9,g46,g51
n10,g9,g8
n11,g57,g73
n12,g63,g3
n13,g25,g56
n14,g87,g10
n15,g14,g61
n16,g28,g8
n17,g13,g98
n18,g77,g47
n19,g1,g63
n20,g90,g88
n21,g74,g0
n22,g28,g23
n23,g54,g20
n24,g40,g25
n25,g57,g79
n26,g39,g44
n27,g83,g81
n28,g44,g3
n29,g75,g64
n30,g1,g99
n31,g46,g55
n32,g76,g7
n33,g38,g59
n34,g21,g69
n35,g84,g12
n36,g60,g66
n37,g26,g64
n38,g19,g51
n39,g41,g4
n40,g26,g81
n41,g31,g16
n42,g33,g27
n43,g27,g84
n44,g74,g10
n45,g17,g0
n46,g89,g82
n47,g4,g99
