n0,g19,g35
n1,g37,g92
n2,g29,g80
n3,g91,g76
n4,g13,g39
n5,g12,g71
n6,g79,g92
n7,g64,g27
n8,g34,g38
n9,g14,g45
n10,g36,g67
n11,g90,g66
n12,g63,g47
n13,g71,g10
n14,g92,g67
n15,g89,g68
n16,g2,g53
n17,g33,g92
n18,g97,g32
n19,g93,g27
n20,g58,g3
n21,g40,g73
n22,g89,g39
n23,g1,g66
n24,g36,g82
n25,g21,g74
n26,g17,g1
n27,g49,g28
n28,g79,g76
n29,g49,g22
n30,g11,g64
n31,g54,g24
n32,g72,g62
n33,g10,g21
n34,g91,g5
n35,g7,g29
n36,g7,g93
n37,g17,g37
n38,g69,g1
n39,g94,g18
n40,g29,g78
n41,g97,g92
n42,g29,g75
n43,g71,g14
n44,g11,g57
n45,g24,g51
n46,g14,g77
n47,g47,g56
