n0,g31,g53
n1,g49,g39
n2,g7,g72
n3,g30,g11
n4,g72,g77
n5,g88,g51
n6,g70,g35
n7,g77,g20
n8,g36,g47
n9,g20,g15
n10,g42,g29
n11,g96,g1
n12,g5,g40
n13,g33,g31
n14,g89,g64
n15,g89,g87
n16,g37,g90
n17,g9,g12
n18,g78,g54
n19,g95,g52
n20,g86,g51
n21,g10,g89
n22,g28,g65
n23,g39,g17
n24,g91,g16
n25,g67,g48
n26,g14,g38
n27,g92,g18
n28,g73,g71
n29,g24,g43
n30,g0,g42
n31,g1,g40
n32,g71,g91
n33,g29,g75
n34,g93,g90
n35,g87,g4
n36,g52,g97
n37,g19,g82
n38,g82,g30
n39,g17,g65
n40,g27,g93
n41,g12,g52
n42,g90,g77
n43,g51,g98
n44,g65,g9
n45,g92,g50
n46,g58,g14
n47,g34,g69
