n0,g83,g71
n1,g2,g10
n2,g21,g51
n3,g7,g41
n4,g91,g26
n5,g80,g23
n6,g33,g37
n7,g33,g92
n8,g39,g15
n9,g77,g56
n10,g74,g50
n11,g17,g37
n12,g86,g69
n13,g76,g21
n14,g9,g16
n15,g46,g26
n16,g95,g40
n17,g66,g12
n18,g28,g78
n19,g95,g42
n20,g38,g10
n21,g65,g78
n22,g38,g93
n23,g5,g4
n24,g14,g40
n25,g71,g44
n26,g88,g82
n27,g65,g14
n28,g6,g43
n29,g8,g65
n30,g18,g92
n31,g33,g60
n32,g72,g7
n33,g84,g57
n34,g2,g64
n35,g8,g69
n36,g59,g13
n37,g60,g97
n38,g68,g93
n39,g47,g5
n40,g66,g92
n41,g54,g99
n42,g6,g31
n43,g99,g74
n44,g74,g61
n45,g58,g98
n46,g42,g39
n47,g25,g68
n48,g82,g99
n49,g55,g20
n50,g96,g19
n51,g99,g8
n52,g26,g99
n53,g64,g35
n54,g85,g87
n55,g25,g62
n56,g91,g93
n57,g39,g52
n58,g15,g16
n59,g51,g63
n60,g94,g24
n61,g67,g78
n62,g2,g81
n63,g19,g21
