n0,g18,g29
n1,g35,g74
n2,g36,g93
n3,g82,g96
n4,g45,g65
n5,g34,g82
n6,g41,g96
n7,g34,g95
n8,g83,g16
n9,g52,g76
n10,g78,g85
n11,g16,g98
n12,g85,g97
n13,g99,g87
n14,g17,g15
n15,g65,g12
n16,g29,g9
n17,g33,g47
n18,g6,g18
n19,g29,g68
n20,g64,g72
n21,g42,g48
n22,g71,g76
n23,g55,g9
n24,g4,g99
n25,g14,g71
n26,g82,g48
n27,g27,g74
n28,g33,g91
n29,g42,g7
n30,g57,g91
n31,g26,g30
n32,g88,g11
n33,g9,g80
n34,g24,g17
n35,g1,g37
n36,g25,g0
n37,g5,g93
n38,g97,g17
n39,g4,g48
n40,g77,g54
n41,g9,g25
n42,g4,g51
n43,g22,g41
n44,g10,g36
n45,g69,g57
n46,g87,g34
n47,g46,g17
n48,g60,g26
n49,g39,g80
n50,g26,g74
n51,g68,g72
n52,g84,g31
n53,g89,g3
n54,g7,g10
n55,g68,g14
n56,g69,g75
n57,g19,g16
n58,g49,g82
n59,g28,g7
n60,g13,g83
n61,g37,g21
n62,g67,g79
n63,g70,g6
