n70,g62,g78
n6,g4,g49
n4,g70,g76
n22,g94,g75
n21,g35,g81
n60,g88,g73
n79,g46,g87
n74,g59,g87
n69,g88,g86
n28,g76,g29
n14,g97,g33
n45,g6,g0
n5,g31,g82
n23,g42,g69
n24,g41,g5
n17,g83,g67
n54,g27,g90
n77,g0,g88
n63,g53,g86
n9,g6,g34
n25,g89,g62
n87,g82,g5
n10,g78,g65
n68,g53,g50
n34,g80,g76
n72,g14,g61
n73,g82,g97
n55,g98,g39
n44,g58,g37
n16,g93,g68
n80,g58,g83
n81,g85,g71
n75,g90,g98
n66,g92,g64
n47,g21,g2
n52,g22,g20
n59,g92,g25
n57,g41,g76
n71,g72,g1
n37,g49,g66
n31,g59,g95
n19,g15,g14
n46,g85,g56
n65,g60,g25
n85,g97,g87
n1,g89,g75
n84,g44,g1
n32,g79,g65
n26,g24,g15
n20,g89,g41
n53,g6,g88
n56,g77,g53
n76,g85,g31
n38,g83,g73
n13,g18,g0
n67,g80,g5
n41,g23,g48
n18,g37,g23
n11,g97,g93
n30,g72,g55
n35,g16,g93
n8,g47,g81
n83,g68,g41
n39,g31,g12
n33,g55,g24
n27,g78,g61
n50,g41,g69
n12,g99,g60
n82,g96,g36
n0,g32,g19
n43,g33,g54
n58,g42,g93
n36,g22,g9
n42,g15,g1
n61,g89,g98
n78,g16,g2
n3,g33,g70
n29,g68,g66
n49,g5,g77
n88,g90,g42
n86,g2,g82
n62,g37,g32
n40,g47,g7
n51,g44,g76
n7,g25,g80
n15,g70,g23
n48,g32,g15
n64,g51,g14
n2,g52,g3
