n0,g58,g44
n1,g54,g19
n2,g30,g21
n3,g96,g54
n4,g19,g28
n5,g52,g38
n6,g99,g48
n7,g87,g25
n8,g34,g31
n9,g26,g14
n10,g15,g67
n11,g61,g4
n12,g71,g30
n13,g98,g15
n14,g53,g25
n15,g29,g50
n16,g79,g20
n17,g17,g94
n18,g40,g62
n19,g15,g82
n20,g73,g86
n21,g38,g62
n22,g71,g73
n23,g57,g34
n24,g21,g76
n25,g25,g30
n26,g47,g85
n27,g42,g36
n28,g26,g56
n29,g59,g43
n30,g78,g22
n31,g6,g66
n32,g43,g7
n33,g34,g74
n34,g11,g87
n35,g96,g90
n36,g11,g79
n37,g20,g26
n38,g92,g97
n39,g28,g33
n40,g85,g53
n41,g19,g63
n42,g13,g84
n43,g85,g22
n44,g30,g6
n45,g77,g96
n46,g29,g55
n47,g18,g42
n48,g59,g3
n49,g20,g53
n50,g73,g82
n51,g96,g84
n52,g91,g92
n53,g3,g57
n54,g79,g36
n55,g3,g7
n56,g26,g98
n57,g17,g68
n58,g31,g39
n59,g20,g6
n60,g90,g0
n61,g28,g48
n62,g95,g14
n63,g23,g5
n64,g22,g19
n65,g37,g60
n66,g26,g40
