n0,g95,g97
n1,g86,g71
n2,g57,g56
n3,g59,g62
n4,g81,g89
n5,g27,g84
n6,g33,g67
n7,g55,g90
n8,g38,g15
n9,g0,g89
n10,g53,g79
n11,g51,g43
n12,g86,g7
n13,g50,g27
n14,g10,g27
n15,g61,g70
n16,g26,g53
n17,g40,g12
n18,g83,g87
n19,g89,g49
n20,g47,g1
n21,g35,g44
n22,g69,g49
n23,g78,g90
n24,g64,g18
n25,g19,g1
n26,g31,g84
n27,g6,g9
n28,g75,g94
n29,g6,g88
n30,g30,g8
n31,g33,g89
n32,g98,g23
n33,g51,g86
n34,g65,g66
n35,g67,g55
n36,g98,g9
n37,g8,g85
n38,g49,g70
n39,g6,g52
n40,g46,g78
n41,g23,g28
n42,g56,g72
n43,g22,g0
n44,g59,g28
n45,g68,g16
n46,g22,g85
n47,g79,g27
n48,g88,g62
n49,g43,g75
n50,g55,g24
n51,g93,g85
n52,g60,g33
n53,g66,g70
n54,g62,g96
n55,g51,g75
n56,g4,g83
n57,g31,g14
n58,g18,g53
n59,g87,g52
n60,g55,g72
n61,g84,g96
n62,g52,g81
n63,g29,g92
n64,g99,g56
n65,g13,g83
n66,g94,g56
