n0,g13,g84
n1,g64,g99
n2,g92,g78
n3,g22,g9
n4,g1,g36
n5,g76,g18
n6,g76,g7
n7,g73,g71
n8,g54,g49
n9,g15,g65
n10,g52,g15
n11,g38,g74
n12,g27,g46
n13,g86,g83
n14,g97,g26
n15,g99,g51
n16,g45,g9
n17,g8,g96
n18,g97,g75
n19,g52,g34
n20,g69,g6
n21,g40,g47
n22,g80,g4
n23,g53,g68
n24,g64,g97
n25,g32,g71
n26,g40,g71
n27,g58,g32
n28,g96,g30
n29,g28,g3
n30,g17,g18
n31,g59,g96
n32,g12,g92
n33,g97,g4
n34,g7,g62
n35,g7,g93
n36,g94,g4
n37,g48,g72
n38,g85,g76
n39,g70,g90
n40,g30,g42
n41,g0,g23
n42,g76,g10
n43,g29,g25
