n0,g84,g4
n1,g52,g94
n2,g42,g78
n3,g54,g62
n4,g38,g48
n5,g53,g73
n6,g65,g50
n7,g88,g53
n8,g97,g56
n9,g80,g50
n10,g92,g49
n11,g17,g75
n12,g56,g65
n13,g14,g81
n14,g35,g73
n15,g97,g80
n16,g75,g69
n17,g33,g73
n18,g60,g57
n19,g9,g25
n20,g67,g11
n21,g30,g3
n22,g87,g24
n23,g33,g81
n24,g37,g23
n25,g68,g9
n26,g1,g26
n27,g15,g86
n28,g64,g56
n29,g12,g99
n30,g1,g9
n31,g29,g45
n32,g88,g66
n33,g2,g34
n34,g86,g53
n35,g40,g33
n36,g1,g13
n37,g94,g33
n38,g58,g47
n39,g49,g84
n40,g30,g76
n41,g68,g38
n42,g88,g92
n43,g81,g72
