n0,g82,g29
n1,g38,g8
n2,g97,g69
n3,g39,g76
n4,g66,g1
n5,g43,g70
n6,g16,g96
n7,g15,g50
n8,g76,g21
n9,g62,g27
n10,g19,g56
n11,g40,g82
n12,g54,g11
n13,g33,g76
n14,g44,g10
n15,g93,g56
n16,g16,g83
n17,g55,g93
n18,g36,g73
n19,g8,g86
n20,g84,g86
n21,g7,g23
n22,g85,g17
n23,g72,g68
n24,g83,g94
n25,g5,g60
n26,g39,g85
n27,g63,g78
n28,g13,g79
n29,g83,g56
n30,g72,g49
n31,g94,g4
n32,g79,g90
n33,g63,g87
n34,g42,g10
n35,g50,g80
n36,g86,g75
n37,g96,g49
n38,g41,g71
n39,g34,g75
n40,g62,g12
n41,g77,g26
n42,g17,g64
n43,g91,g38
n44,g45,g43
n45,g69,g1
n46,g21,g33
n47,g2,g93
n48,g42,g13
n49,g52,g3
n50,g98,g23
n51,g5,g12
n52,g95,g64
