n0,g52,g36
n1,g48,g51
n2,g47,g58
n3,g63,g61
n4,g7,g57
n5,g21,g62
n6,g89,g34
n7,g55,g47
n8,g95,g35
n9,g75,g73
n10,g54,g95
n11,g95,g72
n12,g79,g21
n13,g21,g5
n14,g92,g52
n15,g6,g30
n16,g5,g62
n17,g36,g49
n18,g12,g38
n19,g90,g68
n20,g11,g56
n21,g50,g38
n22,g63,g86
n23,g61,g20
n24,g80,g55
n25,g92,g43
n26,g37,g57
n27,g20,g1
n28,g87,g33
n29,g39,g1
n30,g37,g45
n31,g45,g43
n32,g63,g31
n33,g47,g15
n34,g19,g80
n35,g89,g60
n36,g13,g18
n37,g95,g78
n38,g27,g19
n39,g94,g46
n40,g46,g0
n41,g49,g14
n42,g80,g59
n43,g84,g77
n44,g75,g37
n45,g5,g16
n46,g6,g8
n47,g16,g71
n48,g16,g87
n49,g85,g13
n50,g62,g61
n51,g86,g47
n52,g40,g3
