n0,g38,g37
n1,g81,g95
n2,g9,g30
n3,g18,g36
n4,g68,g85
n5,g3,g84
n6,g45,g1
n7,g33,g42
n8,g8,g49
n9,g30,g45
n10,g6,g14
n11,g87,g26
n12,g98,g97
n13,g14,g97
n14,g53,g78
n15,g90,g87
n16,g81,g21
n17,g63,g52
n18,g67,g89
n19,g70,g4
n20,g47,g25
n21,g28,g23
n22,g34,g36
n23,g39,g73
n24,g60,g18
n25,g93,g55
n26,g39,g92
n27,g9,g70
n28,g80,g87
n29,g17,g78
n30,g49,g20
n31,g96,g20
n32,g62,g43
n33,g60,g77
n34,g49,g93
n35,g69,g98
n36,g99,g47
n37,g18,g97
n38,g22,g52
n39,g85,g87
n40,g33,g63
n41,g59,g74
n42,g71,g81
n43,g37,g20
n44,g80,g14
n45,g25,g19
n46,g57,g12
n47,g64,g79
n48,g60,g92
n49,g55,g32
n50,g23,g38
n51,g47,g28
n52,g89,g73
