n0,g84,g13
n1,g89,g37
n2,g30,g58
n3,g92,g78
n4,g68,g58
n5,g59,g88
n6,g31,g72
n7,g26,g25
n8,g39,g54
n9,g73,g23
n10,g39,g49
n11,g43,g89
n12,g86,g98
n13,g79,g74
n14,g10,g75
n15,g88,g34
n16,g27,g73
n17,g94,g32
n18,g67,g74
n19,g93,g63
n20,g7,g69
n21,g10,g29
n22,g51,g17
n23,g4,g96
n24,g76,g25
n25,g79,g60
n26,g44,g7
n27,g38,g59
n28,g76,g2
n29,g33,g16
n30,g20,g80
n31,g1,g71
n32,g4,g93
n33,g46,g0
n34,g9,g94
n35,g75,g91
n36,g79,g51
n37,g77,g12
n38,g46,g16
n39,g45,g64
n40,g23,g33
n41,g73,g64
n42,g14,g19
n43,g2,g10
n44,g70,g18
n45,g65,g77
n46,g14,g55
n47,g22,g46
n48,g70,g64
n49,g15,g97
n50,g55,g6
n51,g79,g15
n52,g90,g37
