n70,g12,g80
n65,g47,g24
n6,g54,g30
n35,g15,g51
n4,g99,g84
n32,g75,g53
n72,g56,g60
n83,g83,g15
n74,g46,g57
n84,g31,g26
n26,g21,g15
n21,g70,g15
n60,g86,g8
n20,g89,g16
n73,g39,g91
n51,g66,g34
n69,g94,g71
n71,g57,g78
n28,g64,g38
n77,g30,g91
n14,g23,g75
n45,g12,g93
n39,g6,g29
n5,g3,g23
n23,g85,g42
n24,g19,g22
n54,g5,g60
n16,g5,g45
n82,g4,g94
n17,g22,g16
n18,g43,g50
n63,g83,g55
n9,g46,g8
n25,g77,g99
n30,g35,g68
n31,g16,g59
n10,g39,g37
n43,g67,g7
n68,g91,g78
n34,g41,g93
n8,g18,g89
n79,g36,g12
n53,g47,g93
n55,g67,g98
n38,g64,g52
n33,g81,g82
n62,g63,g36
n11,g42,g1
n27,g31,g53
n50,g37,g88
n44,g90,g62
n12,g92,g96
n67,g78,g62
n75,g85,g97
n80,g17,g10
n0,g46,g94
n22,g95,g14
n81,g97,g93
n58,g29,g9
n36,g45,g16
n42,g96,g7
n61,g98,g75
n78,g56,g51
n3,g43,g14
n29,g71,g51
n47,g72,g91
n49,g50,g62
n52,g69,g9
n59,g9,g76
n57,g99,g3
n66,g40,g50
n37,g27,g26
n13,g59,g73
n40,g80,g65
n19,g90,g37
n46,g73,g97
n7,g94,g80
n15,g31,g25
n48,g63,g81
n41,g12,g16
n76,g11,g0
n64,g27,g69
n56,g17,g15
n2,g74,g70
n1,g42,g74
