n0,g44,g28
n1,g45,g9
n2,g24,g14
n3,g1,g23
n4,g18,g54
n5,g98,g70
n6,g22,g77
n7,g43,g14
n8,g55,g58
n9,g22,g81
n10,g72,g18
n11,g92,g65
n12,g47,g72
n13,g17,g72
n14,g21,g42
n15,g43,g42
n16,g56,g77
n17,g14,g29
n18,g48,g86
n19,g77,g21
n20,g78,g55
n21,g88,g7
n22,g16,g76
n23,g79,g58
n24,g41,g77
n25,g28,g37
n26,g74,g85
n27,g35,g86
n28,g87,g16
n29,g84,g90
n30,g61,g35
n31,g66,g6
n32,g33,g15
n33,g66,g56
n34,g95,g88
n35,g60,g24
n36,g37,g96
n37,g35,g72
n38,g14,g67
n39,g49,g78
n40,g19,g98
n41,g55,g13
n42,g32,g87
n43,g72,g74
n44,g1,g91
n45,g37,g36
n46,g7,g57
n47,g78,g82
n48,g1,g22
n49,g42,g55
n50,g65,g29
n51,g96,g24
n52,g89,g81
n53,g38,g20
n54,g62,g7
n55,g90,g18
