n0,g95,g74
n1,g31,g86
n2,g75,g69
n3,g58,g75
n4,g3,g48
n5,g10,g66
n6,g99,g65
n7,g74,g39
n8,g47,g97
n9,g13,g39
n10,g8,g27
n11,g87,g63
n12,g11,g80
n13,g10,g72
n14,g4,g2
n15,g30,g97
n16,g48,g86
n17,g78,g21
n18,g78,g69
n19,g8,g61
n20,g20,g26
n21,g29,g33
n22,g43,g0
n23,g48,g66
n24,g90,g94
n25,g32,g94
n26,g21,g6
n27,g14,g20
n28,g19,g31
n29,g53,g64
n30,g17,g71
n31,g71,g19
n32,g41,g45
n33,g52,g79
n34,g67,g96
n35,g1,g8
n36,g64,g12
n37,g33,g4
n38,g94,g40
n39,g4,g7
n40,g94,g99
n41,g66,g62
n42,g99,g97
n43,g10,g41
n44,g25,g2
n45,g97,g29
n46,g52,g84
n47,g62,g78
n48,g77,g62
n49,g1,g36
n50,g20,g82
n51,g1,g66
n52,g41,g79
n53,g66,g93
n54,g91,g56
n55,g92,g40
