n0,g42,g91
n1,g54,g24
n2,g88,g81
n3,g8,g51
n4,g32,g52
n5,g34,g3
n6,g30,g85
n7,g38,g11
n8,g81,g76
n9,g78,g45
n10,g68,g55
n11,g60,g99
n12,g57,g66
n13,g56,g66
n14,g39,g58
n15,g94,g50
n16,g6,g46
n17,g88,g34
n18,g55,g69
n19,g20,g88
n20,g15,g46
n21,g46,g20
n22,g84,g19
n23,g65,g81
n24,g59,g22
n25,g89,g84
n26,g24,g68
n27,g29,g12
n28,g21,g30
n29,g69,g42
n30,g32,g26
n31,g18,g31
n32,g14,g87
n33,g88,g92
n34,g6,g4
n35,g50,g67
n36,g3,g62
n37,g8,g63
n38,g17,g26
n39,g27,g11
n40,g56,g61
n41,g14,g40
n42,g61,g71
n43,g45,g80
n44,g3,g11
n45,g84,g11
n46,g28,g57
n47,g65,g80
n48,g47,g83
n49,g61,g60
n50,g13,g10
n51,g20,g47
n52,g25,g74
n53,g56,g45
n54,g15,g99
n55,g38,g49
n56,g89,g78
n57,g10,g11
n58,g92,g58
n59,g33,g52
n60,g29,g47
n61,g93,g95
n62,g33,g44
n63,g10,g22
n64,g1,g51
n65,g58,g48
n66,g85,g62
n67,g40,g89
n68,g61,g50
