n70,g76,g72
n65,g64,g62
n6,g2,g62
n35,g1,g19
n4,g50,g59
n32,g17,g50
n72,g44,g25
n74,g18,g26
n26,g24,g50
n21,g68,g53
n60,g64,g41
n20,g38,g53
n73,g84,g13
n51,g40,g59
n69,g63,g88
n71,g4,g12
n28,g12,g71
n77,g95,g99
n14,g59,g96
n45,g44,g93
n39,g12,g48
n5,g66,g1
n23,g93,g82
n24,g24,g10
n54,g10,g33
n16,g1,g16
n17,g29,g6
n18,g73,g10
n63,g4,g20
n9,g91,g4
n25,g65,g93
n30,g39,g21
n31,g53,g86
n10,g80,g26
n43,g34,g55
n68,g81,g36
n34,g19,g9
n8,g53,g49
n79,g2,g7
n53,g31,g6
n55,g90,g88
n38,g64,g88
n33,g53,g54
n62,g99,g14
n11,g67,g7
n27,g63,g40
n50,g37,g76
n44,g35,g6
n12,g90,g82
n67,g11,g77
n75,g61,g8
n80,g55,g56
n0,g82,g83
n22,g85,g8
n81,g61,g96
n58,g30,g12
n36,g90,g29
n42,g66,g38
n61,g33,g24
n78,g47,g20
n3,g88,g89
n29,g19,g3
n47,g2,g10
n49,g54,g97
n52,g39,g38
n59,g21,g77
n57,g11,g70
n66,g8,g47
n37,g2,g97
n13,g43,g44
n40,g97,g34
n19,g23,g8
n46,g29,g19
n7,g98,g96
n15,g5,g60
n48,g27,g90
n41,g80,g94
n76,g68,g43
n64,g39,g62
n56,g68,g16
n2,g84,g24
n1,g48,g56
