n70,g97,g99
n65,g0,g98
n6,g47,g84
n35,g22,g47
n4,g6,g64
n32,g48,g15
n72,g93,g82
n74,g76,g77
n26,g95,g65
n21,g37,g65
n60,g78,g25
n20,g37,g32
n73,g72,g19
n51,g3,g0
n69,g43,g48
n71,g21,g41
n28,g74,g81
n77,g91,g56
n14,g56,g34
n45,g73,g49
n39,g57,g3
n5,g73,g40
n23,g47,g50
n24,g11,g88
n54,g88,g4
n16,g99,g70
n17,g42,g58
n18,g77,g21
n63,g59,g2
n9,g15,g6
n25,g27,g56
n30,g28,g74
n31,g31,g95
n10,g61,g55
n43,g88,g79
n68,g9,g48
n34,g65,g51
n8,g33,g74
n79,g96,g62
n53,g89,g34
n55,g50,g77
n38,g22,g30
n33,g31,g44
n62,g91,g51
n11,g47,g91
n27,g6,g59
n50,g73,g82
n44,g15,g77
n12,g37,g58
n67,g54,g4
n75,g66,g41
n80,g78,g16
n0,g10,g26
n22,g58,g83
n81,g81,g44
n58,g30,g44
n36,g40,g61
n42,g72,g88
n61,g86,g45
n78,g35,g20
n3,g62,g41
n29,g70,g94
n47,g26,g22
n49,g54,g81
n52,g35,g27
n59,g99,g36
n57,g53,g43
n66,g52,g29
n37,g43,g32
n13,g18,g58
n40,g38,g46
n19,g17,g28
n46,g70,g42
n7,g70,g56
n15,g48,g92
n48,g72,g63
n41,g45,g69
n76,g26,g90
n64,g4,g30
n56,g33,g53
n2,g12,g17
n1,g10,g71
