n70,g47,g85
n65,g65,g58
n6,g21,g94
n35,g41,g29
n4,g10,g71
n32,g27,g52
n72,g19,g30
n74,g61,g57
n26,g22,g57
n21,g76,g82
n60,g38,g89
n20,g44,g8
n73,g18,g68
n51,g59,g17
n69,g20,g94
n71,g45,g46
n28,g14,g33
n14,g61,g5
n45,g26,g37
n39,g54,g90
n5,g93,g49
n23,g60,g12
n24,g88,g25
n54,g3,g92
n16,g81,g96
n17,g24,g27
n18,g69,g31
n63,g82,g31
n9,g97,g88
n25,g25,g95
n30,g1,g59
n31,g48,g15
n10,g77,g46
n43,g31,g48
n68,g76,g68
n34,g19,g2
n8,g74,g97
n53,g89,g26
n55,g63,g22
n38,g39,g68
n33,g52,g89
n62,g13,g29
n11,g24,g91
n27,g66,g27
n50,g8,g80
n44,g51,g49
n12,g41,g72
n67,g33,g9
n75,g33,g97
n0,g0,g76
n22,g69,g57
n58,g20,g17
n36,g39,g55
n42,g40,g45
n61,g69,g98
n3,g41,g18
n29,g95,g52
n47,g9,g44
n49,g55,g59
n52,g27,g45
n59,g28,g74
n57,g46,g93
n66,g43,g83
n37,g94,g79
n13,g20,g4
n40,g24,g61
n19,g42,g68
n46,g91,g2
n7,g27,g79
n15,g38,g30
n48,g12,g89
n41,g28,g96
n76,g3,g58
n64,g13,g46
n56,g16,g68
n2,g36,g67
n1,g45,g57
