n70,g82,g63
n65,g54,g14
n6,g21,g41
n35,g51,g36
n4,g18,g62
n32,g13,g58
n72,g44,g80
n74,g36,g71
n26,g83,g17
n21,g70,g1
n60,g43,g18
n20,g34,g47
n73,g83,g60
n51,g41,g45
n69,g58,g41
n71,g52,g99
n28,g6,g21
n14,g65,g98
n45,g77,g12
n39,g85,g88
n5,g31,g96
n23,g92,g90
n24,g5,g56
n54,g48,g76
n16,g46,g22
n17,g35,g64
n18,g18,g10
n63,g80,g94
n9,g19,g14
n25,g63,g70
n30,g19,g32
n31,g21,g91
n10,g46,g38
n43,g61,g79
n68,g95,g18
n34,g12,g47
n8,g48,g40
n53,g73,g79
n55,g11,g16
n38,g60,g32
n33,g27,g75
n62,g32,g40
n11,g9,g31
n27,g94,g76
n50,g36,g9
n44,g10,g51
n12,g46,g62
n67,g43,g72
n75,g2,g77
n0,g45,g40
n22,g69,g77
n58,g19,g81
n36,g64,g38
n42,g52,g6
n61,g38,g76
n3,g12,g93
n29,g76,g56
n47,g96,g21
n49,g39,g31
n52,g76,g87
n59,g51,g2
n57,g78,g48
n66,g40,g77
n37,g61,g29
n13,g27,g2
n40,g46,g15
n19,g6,g90
n46,g70,g34
n7,g55,g6
n15,g97,g84
n48,g18,g85
n41,g20,g74
n76,g13,g95
n64,g81,g40
n56,g64,g68
n2,g39,g79
n1,g7,g57
