n0,g60,g82
n1,g54,g63
n2,g16,g27
n3,g92,g99
n4,g87,g25
n5,g96,g99
n6,g97,g29
n7,g96,g63
n8,g3,g64
n9,g28,g57
n10,g53,g73
n11,g63,g6
n12,g15,g3
n13,g86,g28
n14,g14,g68
n15,g92,g2
n16,g31,g36
n17,g88,g87
n18,g44,g67
n19,g49,g17
n20,g77,g28
n21,g79,g72
n22,g88,g17
n23,g11,g12
n24,g13,g20
n25,g74,g4
n26,g3,g30
n27,g58,g12
n28,g61,g29
n29,g47,g5
n30,g31,g63
n31,g93,g8
n32,g88,g18
n33,g25,g64
n34,g87,g1
n35,g6,g57
n36,g16,g43
n37,g41,g88
n38,g61,g48
n39,g65,g28
n40,g85,g83
n41,g76,g91
n42,g55,g91
n43,g94,g47
n44,g28,g45
n45,g8,g25
n46,g40,g43
n47,g1,g25
n48,g27,g65
n49,g87,g63
n50,g46,g61
n51,g30,g91
n52,g56,g95
n53,g12,g46
n54,g74,g77
n55,g32,g4
n56,g32,g12
