n70,g64,g30
n65,g54,g79
n6,g50,g24
n35,g55,g32
n4,g16,g82
n32,g79,g50
n72,g11,g89
n83,g96,g71
n74,g47,g95
n84,g46,g87
n26,g5,g63
n21,g69,g65
n60,g49,g81
n20,g3,g29
n73,g60,g23
n51,g93,g19
n69,g84,g21
n71,g31,g47
n28,g80,g63
n77,g83,g51
n14,g92,g68
n45,g70,g9
n39,g36,g91
n5,g11,g14
n23,g14,g51
n24,g16,g55
n54,g74,g48
n16,g28,g79
n82,g88,g54
n17,g76,g12
n18,g30,g65
n63,g42,g57
n9,g78,g24
n25,g30,g48
n30,g13,g57
n31,g44,g88
n10,g18,g45
n43,g62,g39
n68,g87,g59
n34,g97,g68
n8,g62,g83
n79,g18,g78
n53,g12,g14
n55,g58,g29
n38,g85,g15
n33,g59,g52
n62,g86,g77
n11,g70,g25
n27,g30,g2
n50,g65,g80
n44,g38,g36
n12,g66,g82
n67,g58,g49
n75,g0,g93
n80,g80,g19
n0,g70,g99
n22,g80,g25
n81,g8,g95
n58,g44,g75
n36,g26,g53
n42,g87,g21
n61,g73,g58
n78,g7,g82
n3,g54,g15
n29,g51,g33
n47,g1,g64
n49,g33,g52
n52,g55,g70
n59,g63,g65
n57,g1,g85
n66,g68,g23
n37,g71,g93
n13,g95,g34
n40,g12,g38
n19,g78,g77
n46,g7,g78
n7,g66,g25
n15,g75,g25
n48,g73,g65
n41,g90,g39
n76,g95,g9
n64,g9,g35
n56,g8,g5
n2,g67,g53
n1,g89,g69
