n70,g25,g66
n65,g64,g91
n6,g51,g58
n35,g15,g85
n4,g74,g8
n32,g75,g69
n72,g44,g8
n83,g42,g91
n74,g16,g98
n84,g9,g20
n26,g72,g1
n21,g81,g18
n60,g60,g22
n20,g69,g38
n73,g89,g58
n51,g86,g42
n69,g41,g24
n71,g89,g2
n28,g27,g17
n77,g95,g90
n14,g60,g9
n45,g42,g56
n39,g20,g32
n5,g75,g48
n23,g83,g69
n24,g24,g73
n54,g42,g45
n16,g36,g98
n82,g29,g16
n17,g59,g35
n18,g53,g68
n63,g16,g82
n9,g34,g37
n25,g81,g33
n30,g16,g84
n31,g4,g55
n10,g71,g40
n43,g37,g98
n68,g79,g88
n34,g6,g96
n8,g99,g6
n79,g16,g79
n53,g69,g95
n55,g5,g98
n38,g15,g37
n33,g27,g92
n62,g11,g98
n11,g27,g69
n27,g41,g62
n50,g55,g14
n44,g22,g50
n12,g55,g13
n67,g49,g36
n75,g27,g25
n80,g85,g59
n0,g44,g40
n22,g81,g34
n81,g34,g27
n58,g15,g91
n36,g96,g31
n42,g81,g79
n61,g62,g67
n78,g56,g49
n3,g11,g46
n29,g59,g53
n47,g84,g82
n49,g7,g34
n52,g86,g21
n59,g55,g26
n57,g31,g92
n66,g51,g37
n37,g88,g0
n13,g63,g56
n40,g9,g58
n19,g84,g62
n46,g45,g4
n7,g51,g65
n15,g6,g53
n48,g43,g11
n41,g4,g39
n76,g76,g22
n64,g86,g51
n56,g49,g15
n2,g21,g2
n1,g56,g77
