n70,g37,g20
n65,g46,g74
n6,g87,g30
n35,g58,g18
n4,g66,g84
n32,g79,g67
n72,g5,g13
n83,g98,g93
n74,g24,g44
n84,g83,g15
n26,g26,g63
n21,g78,g99
n60,g1,g19
n20,g68,g80
n73,g8,g43
n51,g28,g50
n69,g49,g65
n71,g25,g78
n28,g29,g69
n77,g22,g24
n14,g78,g98
n45,g73,g64
n39,g87,g50
n5,g51,g28
n23,g32,g29
n24,g10,g11
n54,g48,g46
n16,g3,g83
n82,g79,g1
n17,g77,g87
n18,g53,g37
n63,g1,g51
n9,g24,g9
n25,g9,g22
n30,g30,g66
n31,g21,g76
n10,g50,g22
n43,g25,g67
n68,g2,g35
n34,g14,g95
n8,g44,g63
n79,g90,g66
n53,g34,g69
n55,g95,g44
n38,g98,g2
n33,g84,g2
n62,g18,g4
n11,g57,g98
n27,g80,g94
n50,g20,g26
n44,g43,g30
n12,g88,g72
n67,g45,g71
n75,g43,g1
n80,g80,g36
n0,g33,g26
n22,g6,g62
n81,g2,g73
n58,g89,g12
n36,g49,g75
n42,g50,g43
n61,g9,g16
n78,g81,g61
n3,g77,g38
n29,g27,g58
n47,g49,g79
n49,g31,g46
n52,g40,g62
n59,g39,g60
n57,g19,g36
n66,g19,g49
n37,g57,g92
n13,g23,g73
n40,g97,g98
n19,g86,g8
n46,g50,g70
n7,g57,g99
n15,g45,g97
n48,g10,g55
n41,g82,g54
n76,g71,g14
n64,g43,g29
n56,g35,g65
n2,g97,g92
n1,g71,g15
