n70,g25,g57
n6,g28,g41
n4,g89,g42
n22,g55,g95
n21,g16,g78
n60,g66,g26
n79,g64,g43
n74,g91,g5
n69,g67,g38
n28,g56,g40
n14,g5,g73
n45,g91,g70
n5,g0,g27
n23,g55,g68
n24,g86,g71
n17,g71,g85
n54,g50,g70
n77,g43,g92
n63,g8,g91
n9,g7,g30
n25,g83,g19
n10,g13,g90
n68,g63,g23
n34,g15,g99
n72,g55,g82
n73,g5,g72
n55,g39,g58
n44,g77,g56
n16,g83,g82
n80,g83,g65
n81,g66,g91
n75,g26,g69
n66,g18,g3
n47,g29,g54
n52,g13,g19
n59,g77,g30
n57,g42,g15
n71,g11,g42
n37,g34,g13
n31,g80,g18
n19,g92,g27
n46,g70,g20
n65,g18,g51
n85,g50,g58
n1,g30,g6
n84,g82,g97
n32,g3,g13
n26,g83,g71
n20,g43,g1
n53,g55,g33
n56,g32,g95
n76,g24,g20
n38,g23,g75
n13,g40,g67
n67,g0,g10
n41,g78,g85
n18,g35,g2
n11,g79,g54
n30,g7,g85
n35,g50,g4
n8,g12,g99
n83,g22,g80
n39,g28,g46
n33,g7,g95
n27,g69,g49
n50,g15,g13
n12,g73,g84
n82,g33,g23
n0,g84,g23
n43,g19,g40
n58,g96,g53
n36,g67,g36
n42,g40,g24
n61,g45,g37
n78,g31,g24
n3,g44,g99
n29,g54,g62
n49,g97,g25
n86,g11,g69
n62,g39,g56
n40,g65,g47
n51,g3,g77
n7,g41,g76
n15,g31,g5
n48,g15,g20
n64,g11,g59
n2,g97,g48
