n70,g19,g33
n6,g32,g6
n4,g98,g10
n22,g10,g2
n21,g9,g76
n60,g78,g96
n79,g67,g2
n74,g86,g62
n69,g68,g65
n28,g89,g25
n14,g69,g12
n45,g70,g44
n5,g22,g14
n23,g97,g34
n24,g88,g57
n17,g95,g91
n54,g18,g92
n77,g25,g99
n63,g90,g7
n9,g40,g35
n25,g9,g40
n10,g73,g89
n68,g1,g66
n34,g43,g37
n72,g51,g31
n73,g31,g72
n55,g79,g25
n44,g95,g76
n16,g92,g24
n80,g75,g57
n81,g55,g44
n75,g23,g72
n66,g11,g41
n47,g66,g5
n52,g46,g53
n59,g47,g2
n57,g23,g14
n71,g10,g16
n37,g38,g96
n31,g34,g27
n19,g91,g16
n46,g20,g4
n65,g11,g69
n85,g1,g86
n1,g87,g78
n84,g55,g8
n32,g78,g23
n26,g91,g28
n20,g49,g3
n53,g67,g49
n56,g68,g61
n76,g88,g97
n38,g20,g17
n13,g38,g89
n67,g94,g81
n41,g91,g15
n18,g0,g73
n11,g13,g99
n30,g47,g84
n35,g42,g53
n8,g58,g42
n83,g21,g69
n39,g41,g70
n33,g42,g48
n27,g20,g58
n50,g0,g56
n12,g18,g84
n82,g45,g5
n0,g17,g55
n43,g40,g74
n58,g97,g40
n36,g49,g16
n42,g90,g91
n61,g3,g4
n78,g4,g36
n3,g51,g50
n29,g11,g61
n49,g8,g23
n86,g86,g21
n62,g45,g9
n40,g29,g94
n51,g70,g24
n7,g46,g93
n15,g4,g21
n48,g55,g51
n64,g23,g12
n2,g10,g22
