n70,g89,g0
n65,g53,g82
n6,g52,g37
n35,g59,g48
n4,g56,g32
n32,g81,g85
n72,g62,g22
n74,g84,g96
n26,g65,g74
n21,g95,g64
n60,g8,g99
n20,g13,g25
n73,g0,g58
n51,g37,g54
n69,g58,g40
n71,g10,g15
n28,g6,g72
n14,g2,g89
n45,g22,g40
n39,g75,g24
n5,g94,g36
n23,g28,g81
n24,g87,g15
n54,g72,g59
n16,g81,g90
n17,g22,g49
n18,g71,g77
n63,g27,g34
n9,g12,g48
n25,g84,g78
n30,g99,g88
n31,g70,g40
n10,g66,g45
n43,g63,g34
n68,g61,g6
n34,g56,g33
n8,g9,g98
n53,g59,g22
n55,g66,g26
n38,g37,g3
n33,g26,g59
n62,g25,g3
n11,g70,g82
n27,g96,g68
n50,g5,g33
n44,g68,g78
n12,g72,g77
n67,g12,g52
n75,g55,g88
n0,g68,g66
n22,g12,g97
n58,g72,g53
n36,g50,g46
n42,g87,g19
n61,g84,g74
n3,g3,g85
n29,g82,g7
n47,g67,g31
n49,g82,g33
n52,g77,g51
n59,g92,g29
n57,g87,g10
n66,g16,g2
n37,g9,g92
n13,g98,g94
n40,g52,g48
n19,g58,g88
n46,g1,g52
n7,g16,g57
n15,g43,g3
n48,g61,g1
n41,g7,g42
n76,g48,g86
n64,g66,g38
n56,g19,g84
n2,g53,g6
n1,g12,g88
