n0,g54,g46
n1,g40,g62
n2,g0,g99
n3,g41,g60
n4,g92,g73
n5,g18,g20
n6,g88,g57
n7,g12,g10
n8,g27,g99
n9,g51,g87
n10,g15,g3
n11,g92,g7
n12,g25,g1
n13,g83,g78
n14,g90,g89
n15,g79,g74
n16,g36,g54
n17,g52,g16
n18,g47,g40
n19,g23,g33
n20,g15,g21
n21,g33,g6
n22,g71,g60
n23,g38,g4
n24,g90,g96
n25,g48,g92
n26,g56,g54
n27,g50,g70
n28,g32,g95
n29,g11,g75
n30,g12,g42
n31,g73,g57
n32,g98,g83
n33,g89,g24
n34,g75,g14
n35,g56,g7
n36,g86,g37
n37,g26,g75
n38,g35,g15
n39,g3,g57
n40,g64,g60
n41,g57,g99
n42,g79,g61
n43,g39,g79
