n0,g66,g7
n1,g19,g20
n2,g26,g80
n3,g78,g45
n4,g97,g8
n5,g60,g5
n6,g90,g51
n7,g7,g39
n8,g48,g58
n9,g38,g62
n10,g54,g48
n11,g92,g31
n12,g50,g25
n13,g37,g99
n14,g77,g89
n15,g1,g11
n16,g28,g78
n17,g91,g9
n18,g49,g94
n19,g22,g65
n20,g15,g82
n21,g25,g54
n22,g76,g92
n23,g47,g87
n24,g57,g96
n25,g89,g24
n26,g35,g27
n27,g25,g23
n28,g5,g86
n29,g83,g10
n30,g59,g4
n31,g5,g53
n32,g52,g40
n33,g47,g59
n34,g30,g2
n35,g70,g73
n36,g89,g62
n37,g62,g77
n38,g59,g54
n39,g60,g47
n40,g26,g23
n41,g46,g27
n42,g16,g79
n43,g76,g52
n44,g36,g86
n45,g60,g54
n46,g92,g69
n47,g26,g1
n48,g58,g17
n49,g74,g83
n50,g56,g37
n51,g19,g87
n52,g7,g71
n53,g18,g99
n54,g32,g65
n55,g6,g10
n56,g94,g77
n57,g57,g55
n58,g42,g79
n59,g76,g51
n60,g2,g73
n61,g68,g37
n62,g31,g10
n63,g99,g40
n64,g72,g54
n65,g45,g38
n66,g42,g95
n67,g79,g37
n68,g95,g5
n69,g96,g11
