n0,g33,g48
n1,g54,g83
n2,g66,g47
n3,g53,g94
n4,g87,g13
n5,g67,g78
n6,g26,g67
n7,g82,g12
n8,g65,g30
n9,g67,g37
n10,g34,g40
n11,g54,g0
n12,g89,g18
n13,g29,g19
n14,g48,g1
n15,g30,g88
n16,g82,g51
n17,g92,g19
n18,g6,g40
n19,g91,g71
n20,g48,g18
n21,g47,g94
n22,g39,g57
n23,g34,g93
n24,g14,g86
n25,g12,g99
n26,g57,g99
n27,g74,g28
n28,g44,g92
n29,g36,g88
n30,g61,g37
n31,g32,g10
n32,g10,g29
n33,g80,g55
n34,g15,g96
n35,g8,g12
n36,g1,g16
n37,g41,g83
n38,g93,g63
n39,g55,g14
n40,g40,g29
n41,g79,g55
n42,g1,g70
n43,g23,g64
n44,g6,g67
n45,g21,g7
n46,g44,g14
n47,g68,g2
n48,g97,g49
n49,g21,g64
n50,g62,g63
n51,g65,g87
n52,g14,g20
n53,g14,g76
n54,g15,g35
n55,g2,g63
n56,g97,g45
n57,g3,g40
n58,g36,g38
n59,g32,g51
n60,g38,g94
n61,g70,g74
n62,g80,g9
n63,g54,g46
n64,g64,g66
n65,g77,g57
n66,g40,g77
n67,g68,g6
n68,g65,g69
n69,g81,g22
