n70,g95,g18
n65,g58,g43
n6,g35,g38
n35,g81,g70
n4,g89,g77
n32,g56,g82
n72,g65,g3
n74,g9,g48
n26,g18,g94
n21,g43,g91
n60,g75,g8
n20,g20,g65
n73,g0,g53
n51,g53,g72
n69,g3,g49
n71,g92,g35
n28,g29,g42
n77,g92,g8
n14,g12,g24
n45,g76,g68
n39,g53,g43
n5,g85,g47
n23,g91,g80
n24,g50,g37
n54,g88,g19
n16,g66,g1
n17,g3,g88
n18,g39,g87
n63,g31,g88
n9,g2,g17
n25,g42,g78
n30,g22,g25
n31,g88,g32
n10,g34,g4
n43,g2,g5
n68,g8,g0
n34,g78,g55
n8,g20,g42
n53,g86,g73
n55,g62,g44
n38,g33,g14
n33,g33,g84
n62,g28,g20
n11,g22,g86
n27,g3,g21
n50,g2,g14
n44,g24,g0
n12,g24,g17
n67,g50,g19
n75,g1,g67
n0,g43,g78
n22,g10,g62
n58,g23,g99
n36,g98,g25
n42,g93,g47
n61,g27,g82
n78,g68,g74
n3,g3,g53
n29,g46,g7
n47,g16,g64
n49,g27,g44
n52,g29,g74
n59,g11,g14
n57,g51,g19
n66,g70,g66
n37,g17,g85
n13,g19,g13
n40,g70,g93
n19,g31,g34
n46,g88,g26
n7,g13,g73
n15,g46,g70
n48,g11,g82
n41,g87,g74
n76,g13,g86
n64,g76,g82
n56,g55,g24
n2,g65,g10
n1,g29,g36
