n0,g19,g67
n1,g99,g33
n2,g35,g7
n3,g56,g2
n4,g67,g27
n5,g31,g40
n6,g65,g70
n7,g22,g83
n8,g2,g65
n9,g11,g8
n10,g80,g2
n11,g14,g18
n12,g31,g78
n13,g96,g26
n14,g39,g90
n15,g86,g18
n16,g86,g95
n17,g67,g14
n18,g14,g49
n19,g0,g68
n20,g10,g79
n21,g68,g11
n22,g72,g90
n23,g81,g65
n24,g38,g5
n25,g35,g95
n26,g59,g93
n27,g51,g45
n28,g73,g74
n29,g21,g11
n30,g40,g87
n31,g27,g26
n32,g70,g38
n33,g30,g66
n34,g87,g27
n35,g56,g26
n36,g16,g44
n37,g36,g42
n38,g99,g5
n39,g67,g6
n40,g61,g94
n41,g36,g59
n42,g76,g59
n43,g10,g63
n44,g78,g55
n45,g33,g37
n46,g28,g90
n47,g38,g69
n48,g29,g30
n49,g46,g29
n50,g16,g62
n51,g7,g37
n52,g49,g45
n53,g70,g47
n54,g11,g66
n55,g62,g15
n56,g69,g6
n57,g80,g91
n58,g8,g86
n59,g93,g53
n60,g21,g8
n61,g42,g52
n62,g1,g37
n63,g18,g82
n64,g99,g24
n65,g97,g4
n66,g9,g44
n67,g16,g8
