n0,g51,g71
n1,g50,g17
n2,g73,g69
n3,g76,g3
n4,g11,g85
n5,g92,g40
n6,g43,g83
n7,g36,g17
n8,g19,g87
n9,g12,g87
n10,g37,g22
n11,g91,g56
n12,g69,g80
n13,g50,g15
n14,g49,g61
n15,g25,g12
n16,g12,g81
n17,g24,g77
n18,g63,g93
n19,g66,g75
n20,g6,g0
n21,g41,g78
n22,g3,g53
n23,g43,g93
n24,g16,g34
n25,g39,g30
n26,g57,g79
n27,g44,g26
n28,g83,g25
n29,g66,g29
n30,g96,g81
n31,g48,g17
n32,g70,g48
n33,g89,g64
n34,g48,g82
n35,g78,g20
n36,g29,g37
n37,g22,g66
n38,g82,g92
n39,g36,g97
n40,g65,g27
n41,g27,g2
n42,g48,g18
n43,g59,g41
n44,g16,g92
n45,g67,g29
n46,g17,g59
n47,g93,g88
n48,g67,g75
n49,g67,g80
