n0,g78,g16
n1,g6,g75
n2,g70,g34
n3,g30,g57
n4,g75,g57
n5,g34,g89
n6,g65,g36
n7,g50,g78
n8,g44,g8
n9,g11,g57
n10,g57,g14
n11,g44,g38
n12,g11,g2
n13,g13,g95
n14,g71,g32
n15,g16,g64
n16,g49,g93
n17,g40,g70
n18,g83,g56
n19,g81,g38
n20,g56,g76
n21,g1,g21
n22,g33,g56
n23,g45,g58
n24,g85,g57
n25,g28,g33
n26,g0,g92
n27,g21,g42
n28,g66,g39
n29,g45,g27
n30,g84,g50
n31,g34,g18
n32,g93,g7
n33,g72,g80
n34,g47,g92
n35,g10,g13
n36,g52,g42
n37,g25,g7
n38,g50,g44
n39,g99,g39
n40,g71,g82
n41,g32,g8
n42,g70,g31
n43,g18,g1
n44,g11,g76
n45,g23,g9
n46,g4,g58
n47,g64,g11
n48,g77,g50
n49,g59,g10
