n0,g22,g53
n1,g42,g64
n2,g40,g31
n3,g0,g13
n4,g79,g47
n5,g15,g58
n6,g15,g64
n7,g9,g33
n8,g43,g34
n9,g90,g73
n10,g73,g80
n11,g12,g79
n12,g20,g5
n13,g20,g98
n14,g81,g97
n15,g90,g74
n16,g72,g41
n17,g82,g84
n18,g88,g2
n19,g42,g21
n20,g39,g90
n21,g49,g74
n22,g26,g88
n23,g2,g76
n24,g7,g90
n25,g21,g4
n26,g68,g80
n27,g29,g33
n28,g99,g23
n29,g9,g81
n30,g44,g74
n31,g41,g59
n32,g73,g88
n33,g32,g66
n34,g72,g98
n35,g84,g99
n36,g73,g48
n37,g62,g72
n38,g41,g43
n39,g9,g19
n40,g36,g26
n41,g5,g10
n42,g51,g57
n43,g56,g11
n44,g3,g36
n45,g59,g45
n46,g60,g15
n47,g73,g65
n48,g70,g12
n49,g60,g19
