n0,g94,g3
n1,g46,g56
n2,g26,g44
n3,g99,g37
n4,g57,g61
n5,g52,g31
n6,g57,g4
n7,g75,g65
n8,g71,g20
n9,g54,g5
n10,g15,g28
n11,g39,g26
n12,g31,g81
n13,g9,g16
n14,g88,g0
n15,g75,g92
n16,g21,g42
n17,g99,g11
n18,g76,g26
n19,g22,g5
n20,g71,g62
n21,g38,g48
n22,g84,g34
n23,g9,g94
n24,g6,g8
n25,g21,g0
n26,g47,g94
n27,g82,g79
n28,g62,g46
n29,g34,g64
n30,g4,g48
n31,g63,g30
n32,g75,g68
n33,g64,g13
n34,g54,g96
n35,g70,g87
n36,g36,g11
n37,g12,g56
n38,g64,g39
n39,g35,g59
n40,g91,g98
n41,g63,g75
n42,g4,g2
n43,g99,g28
n44,g38,g12
n45,g7,g96
n46,g43,g72
n47,g10,g34
n48,g51,g24
n49,g44,g67
n50,g5,g99
n51,g41,g64
n52,g83,g58
n53,g2,g50
n54,g73,g42
n55,g87,g9
n56,g4,g43
