n0,g91,g63
n1,g70,g58
n2,g97,g67
n3,g0,g5
n4,g12,g94
n5,g15,g25
n6,g1,g24
n7,g72,g6
n8,g42,g80
n9,g18,g16
n10,g74,g90
n11,g74,g9
n12,g27,g41
n13,g83,g69
n14,g85,g99
n15,g99,g66
n16,g49,g46
n17,g56,g29
n18,g95,g99
n19,g84,g66
n20,g84,g91
n21,g5,g23
n22,g56,g12
n23,g48,g76
n24,g9,g52
n25,g79,g48
n26,g41,g15
n27,g54,g50
n28,g18,g2
n29,g2,g90
n30,g16,g8
n31,g82,g89
n32,g78,g65
n33,g51,g32
n34,g56,g77
n35,g44,g52
n36,g82,g65
n37,g29,g98
n38,g41,g92
n39,g33,g95
n40,g65,g92
n41,g63,g10
n42,g3,g88
n43,g34,g77
n44,g22,g6
n45,g20,g44
n46,g93,g90
n47,g59,g67
n48,g50,g18
n49,g20,g39
n50,g45,g78
n51,g85,g92
n52,g43,g70
n53,g23,g10
n54,g78,g3
n55,g61,g88
n56,g42,g95
