n70,g79,g57
n6,g50,g39
n4,g23,g1
n22,g15,g23
n21,g56,g17
n60,g55,g38
n79,g3,g25
n74,g26,g54
n69,g82,g59
n28,g80,g13
n14,g32,g90
n45,g89,g75
n5,g7,g34
n23,g41,g33
n24,g23,g71
n17,g4,g38
n54,g74,g2
n77,g89,g6
n63,g96,g55
n9,g45,g34
n25,g12,g77
n87,g88,g27
n10,g83,g84
n68,g94,g61
n34,g7,g79
n72,g28,g24
n73,g81,g44
n55,g91,g59
n44,g85,g73
n16,g94,g37
n80,g61,g80
n81,g57,g26
n75,g94,g33
n66,g57,g73
n47,g52,g77
n52,g58,g62
n59,g1,g16
n57,g45,g31
n71,g66,g79
n37,g68,g73
n31,g97,g51
n19,g11,g98
n46,g12,g61
n65,g70,g13
n85,g96,g39
n1,g59,g90
n84,g8,g70
n32,g45,g1
n26,g16,g14
n20,g12,g37
n53,g38,g67
n56,g89,g79
n76,g67,g4
n38,g30,g28
n13,g26,g2
n67,g69,g3
n41,g19,g24
n18,g47,g23
n11,g42,g52
n30,g56,g15
n35,g86,g62
n8,g12,g9
n83,g62,g2
n39,g24,g55
n33,g28,g34
n27,g88,g70
n50,g68,g20
n12,g43,g87
n82,g1,g35
n0,g57,g60
n43,g17,g87
n58,g83,g37
n36,g15,g33
n42,g34,g25
n61,g45,g14
n78,g28,g26
n3,g6,g33
n29,g41,g45
n49,g18,g62
n88,g3,g16
n86,g19,g35
n62,g34,g78
n40,g68,g97
n51,g51,g81
n7,g23,g56
n15,g97,g87
n48,g43,g21
n64,g87,g20
n2,g6,g12
