n0,g94,g66
n1,g30,g18
n2,g87,g76
n3,g26,g33
n4,g33,g25
n5,g30,g89
n6,g99,g16
n7,g69,g72
n8,g24,g86
n9,g20,g49
n10,g75,g73
n11,g35,g83
n12,g99,g48
n13,g23,g44
n14,g22,g64
n15,g20,g53
n16,g0,g44
n17,g53,g26
n18,g53,g17
n19,g23,g20
n20,g88,g42
n21,g1,g17
n22,g17,g2
n23,g0,g23
n24,g60,g63
n25,g46,g26
n26,g9,g5
n27,g89,g51
n28,g44,g13
n29,g13,g35
n30,g85,g34
n31,g7,g26
n32,g37,g52
n33,g93,g21
n34,g98,g46
n35,g29,g95
n36,g79,g69
n37,g59,g52
n38,g58,g51
n39,g67,g81
n40,g23,g90
n41,g63,g43
n42,g13,g95
n43,g4,g75
n44,g75,g88
n45,g99,g6
n46,g72,g44
n47,g89,g10
n48,g95,g5
