n0,g13,g36
n1,g54,g95
n2,g96,g92
n3,g14,g59
n4,g70,g88
n5,g16,g53
n6,g4,g48
n7,g72,g10
n8,g60,g89
n9,g24,g0
n10,g8,g24
n11,g45,g63
n12,g87,g91
n13,g84,g12
n14,g62,g28
n15,g38,g92
n16,g3,g81
n17,g25,g38
n18,g56,g42
n19,g1,g44
n20,g27,g60
n21,g22,g54
n22,g24,g10
n23,g96,g69
n24,g80,g59
n25,g72,g80
n26,g67,g92
n27,g21,g34
n28,g82,g2
n29,g45,g62
n30,g28,g63
n31,g98,g70
n32,g62,g80
n33,g18,g48
n34,g73,g80
n35,g47,g41
n36,g5,g14
n37,g37,g88
n38,g39,g10
n39,g87,g31
n40,g57,g35
n41,g2,g13
n42,g21,g39
n43,g26,g52
n44,g48,g52
n45,g67,g87
n46,g19,g52
n47,g53,g51
n48,g37,g12
