n0,g30,g25
n1,g5,g46
n2,g45,g21
n3,g20,g60
n4,g56,g37
n5,g10,g29
n6,g96,g90
n7,g35,g8
n8,g15,g32
n9,g2,g9
n10,g29,g94
n11,g52,g44
n12,g25,g76
n13,g40,g80
n14,g58,g18
n15,g96,g33
n16,g81,g43
n17,g59,g2
n18,g4,g24
n19,g31,g38
n20,g88,g80
n21,g43,g2
n22,g95,g84
n23,g38,g44
n24,g79,g77
n25,g35,g34
n26,g65,g98
n27,g96,g4
n28,g11,g7
n29,g87,g48
n30,g19,g30
n31,g95,g38
n32,g60,g92
n33,g41,g4
n34,g86,g79
n35,g54,g89
n36,g27,g74
n37,g65,g7
n38,g83,g72
n39,g93,g44
n40,g77,g46
n41,g69,g46
n42,g44,g17
n43,g60,g18
n44,g61,g15
n45,g76,g92
