n0,g58,g78
n1,g16,g77
n2,g42,g46
n3,g92,g75
n4,g4,g70
n5,g44,g76
n6,g15,g19
n7,g32,g97
n8,g67,g3
n9,g55,g76
n10,g9,g61
n11,g81,g98
n12,g90,g49
n13,g90,g17
n14,g38,g77
n15,g51,g46
n16,g45,g76
n17,g91,g39
n18,g48,g68
n19,g80,g52
n20,g83,g44
n21,g51,g74
n22,g73,g5
n23,g83,g55
n24,g56,g3
n25,g94,g4
n26,g74,g99
n27,g3,g10
n28,g13,g58
n29,g88,g13
n30,g20,g46
n31,g15,g90
n32,g27,g65
n33,g95,g54
n34,g32,g76
n35,g65,g63
n36,g97,g63
n37,g50,g94
n38,g28,g84
n39,g12,g80
n40,g87,g81
n41,g27,g48
n42,g34,g88
n43,g22,g17
n44,g89,g58
n45,g24,g8
n46,g44,g45
n47,g35,g94
n48,g34,g73
n49,g44,g80
n50,g16,g81
n51,g29,g92
n52,g93,g41
n53,g90,g33
n54,g23,g77
n55,g47,g73
n56,g82,g26
n57,g42,g77
n58,g69,g58
