n0,g70,g41
n1,g40,g31
n2,g36,g58
n3,g86,g71
n4,g40,g44
n5,g56,g19
n6,g4,g68
n7,g4,g60
n8,g27,g73
n9,g59,g39
n10,g17,g85
n11,g75,g10
n12,g31,g46
n13,g10,g43
n14,g65,g22
n15,g67,g96
n16,g89,g78
n17,g2,g75
n18,g0,g97
n19,g99,g11
n20,g59,g82
n21,g62,g23
n22,g61,g70
n23,g61,g30
n24,g72,g63
n25,g78,g27
n26,g25,g79
n27,g85,g91
n28,g47,g5
n29,g83,g76
n30,g19,g35
n31,g39,g72
n32,g81,g1
n33,g0,g52
n34,g91,g25
n35,g43,g47
n36,g69,g0
n37,g82,g94
n38,g6,g8
n39,g22,g43
n40,g11,g47
n41,g37,g21
n42,g18,g66
n43,g85,g51
n44,g95,g8
n45,g16,g26
n46,g39,g98
n47,g40,g28
n48,g20,g75
n49,g66,g83
n50,g71,g61
n51,g93,g51
n52,g34,g96
n53,g28,g69
n54,g91,g31
n55,g75,g4
n56,g13,g68
n57,g93,g3
n58,g97,g36
