n0,g20,g78
n1,g46,g45
n2,g86,g67
n3,g40,g44
n4,g90,g18
n5,g10,g44
n6,g77,g40
n7,g11,g29
n8,g74,g9
n9,g87,g21
n10,g21,g84
n11,g32,g90
n12,g5,g50
n13,g75,g43
n14,g87,g50
n15,g25,g36
n16,g9,g58
n17,g65,g45
n18,g92,g62
n19,g19,g40
n20,g73,g57
n21,g41,g45
n22,g10,g32
n23,g44,g53
n24,g41,g86
n25,g55,g24
n26,g63,g44
n27,g6,g53
n28,g8,g50
n29,g70,g62
n30,g10,g65
n31,g7,g46
n32,g12,g43
n33,g15,g2
n34,g88,g12
n35,g32,g16
n36,g69,g36
n37,g22,g84
n38,g95,g15
n39,g89,g61
n40,g36,g4
n41,g99,g93
n42,g80,g60
n43,g22,g95
n44,g86,g48
n45,g79,g63
n46,g27,g19
n47,g37,g80
n48,g96,g58
n49,g90,g71
n50,g54,g16
n51,g9,g29
n52,g64,g80
n53,g37,g48
n54,g41,g11
n55,g52,g2
n56,g35,g54
n57,g31,g90
n58,g74,g21
