n0,g98,g47
n1,g11,g4
n2,g31,g81
n3,g51,g33
n4,g1,g33
n5,g36,g27
n6,g82,g79
n7,g84,g51
n8,g11,g45
n9,g10,g31
n10,g2,g21
n11,g91,g39
n12,g79,g10
n13,g81,g32
n14,g75,g26
n15,g19,g64
n16,g70,g52
n17,g54,g72
n18,g90,g17
n19,g91,g69
n20,g97,g22
n21,g90,g79
n22,g41,g12
n23,g47,g89
n24,g40,g35
n25,g83,g76
n26,g58,g2
n27,g64,g30
n28,g31,g82
n29,g10,g55
n30,g75,g91
n31,g1,g36
n32,g26,g33
n33,g71,g82
n34,g43,g41
n35,g94,g34
n36,g33,g31
n37,g49,g38
n38,g0,g23
n39,g7,g38
n40,g1,g91
n41,g74,g39
n42,g44,g52
n43,g24,g21
n44,g56,g96
n45,g44,g89
n46,g85,g75
n47,g72,g64
n48,g79,g39
n49,g36,g7
n50,g86,g17
n51,g13,g33
n52,g22,g30
n53,g70,g80
n54,g37,g30
n55,g82,g54
n56,g78,g63
n57,g20,g68
n58,g99,g78
n59,g26,g86
