n0,g76,g53
n1,g39,g66
n2,g58,g99
n3,g61,g70
n4,g64,g39
n5,g8,g92
n6,g49,g3
n7,g56,g18
n8,g66,g19
n9,g1,g66
n10,g11,g55
n11,g63,g46
n12,g94,g92
n13,g35,g88
n14,g23,g38
n15,g40,g20
n16,g22,g40
n17,g87,g10
n18,g34,g38
n19,g23,g0
n20,g9,g98
n21,g85,g25
n22,g46,g7
n23,g3,g67
n24,g68,g96
n25,g11,g63
n26,g44,g49
n27,g41,g62
n28,g26,g57
n29,g47,g81
n30,g33,g62
n31,g63,g16
n32,g96,g32
n33,g31,g65
n34,g54,g47
n35,g58,g96
n36,g37,g15
n37,g72,g26
n38,g83,g44
n39,g44,g89
n40,g72,g16
n41,g24,g91
n42,g7,g45
n43,g18,g24
n44,g85,g62
