n0,g50,g36
n1,g90,g5
n2,g62,g18
n3,g75,g8
n4,g48,g14
n5,g64,g47
n6,g61,g43
n7,g56,g10
n8,g37,g68
n9,g31,g7
n10,g87,g72
n11,g43,g5
n12,g8,g85
n13,g43,g33
n14,g80,g5
n15,g12,g86
n16,g1,g17
n17,g80,g92
n18,g5,g14
n19,g2,g50
n20,g95,g11
n21,g90,g39
n22,g7,g50
n23,g73,g37
n24,g94,g40
n25,g83,g55
n26,g61,g21
n27,g82,g80
n28,g32,g30
n29,g92,g29
n30,g60,g95
n31,g6,g71
n32,g37,g42
n33,g85,g4
n34,g11,g28
n35,g65,g9
n36,g41,g85
n37,g29,g19
n38,g99,g39
n39,g53,g32
n40,g5,g79
n41,g6,g0
n42,g17,g81
n43,g48,g83
n44,g22,g92
