n0,g84,g28
n1,g69,g51
n2,g40,g60
n3,g76,g92
n4,g89,g3
n5,g23,g21
n6,g4,g63
n7,g30,g61
n8,g54,g96
n9,g94,g3
n10,g52,g95
n11,g31,g92
n12,g48,g33
n13,g54,g7
n14,g89,g35
n15,g71,g87
n16,g80,g48
n17,g29,g12
n18,g81,g57
n19,g81,g13
n20,g70,g52
n21,g38,g0
n22,g70,g56
n23,g47,g41
n24,g73,g70
n25,g78,g54
n26,g30,g39
n27,g93,g97
n28,g30,g11
n29,g80,g40
n30,g54,g64
n31,g96,g33
n32,g57,g15
n33,g38,g16
n34,g33,g1
n35,g44,g22
n36,g57,g88
n37,g52,g75
n38,g53,g54
n39,g20,g64
n40,g9,g72
n41,g40,g90
n42,g43,g99
n43,g43,g60
n44,g34,g23
